step,event,imu_ang_vel_x,imu_ang_vel_y,imu_ang_vel_z,imu_lin_acc_x,imu_lin_acc_y,imu_lin_acc_z,contact_left_in_contact,contact_left_force,contact_right_in_contact,contact_right_force,image_file
528,6,0.21752066910266876,-0.18069583177566528,1.3306539058685303,1.8186638355255127,-0.9933338761329651,-9.589896202087402,True,4.147678852081299,True,3.9929239749908447,
529,6,0.2318960577249527,-0.19713787734508514,1.689512014389038,1.7188429832458496,-1.0755807161331177,-9.656684875488281,True,4.192296981811523,True,4.051743984222412,
530,6,0.23159176111221313,-0.2039332091808319,1.3384156227111816,1.7747278213500977,-1.0468478202819824,-9.601560592651367,True,4.141604900360107,True,4.00142765045166,
531,6,0.23366475105285645,-0.20823544263839722,1.4864490032196045,1.7614749670028687,-1.060523509979248,-9.59689712524414,True,4.156825065612793,True,4.036506175994873,
532,6,0.24204246699810028,-0.2227950394153595,1.7268697023391724,1.6720255613327026,-1.13510262966156,-9.644950866699219,True,4.1833038330078125,True,4.027606010437012,
533,6,0.24553260207176208,-0.23165453970432281,1.0825779438018799,1.6708130836486816,-1.1354825496673584,-9.623489379882812,True,4.1796159744262695,True,4.03350305557251,
534,6,0.24689021706581116,-0.23204536736011505,1.4219014644622803,1.7256577014923096,-1.1269882917404175,-9.594861030578613,True,4.136345863342285,True,4.004680156707764,
535,6,0.2589137852191925,-0.24995958805084229,1.5775326490402222,1.5697245597839355,-1.2317779064178467,-9.674051284790039,True,4.205248832702637,True,4.043928623199463,
536,6,0.2627243101596832,-0.25805962085723877,0.9732076525688171,1.5978180170059204,-1.219890832901001,-9.631261825561523,True,4.167580604553223,True,3.9995944499969482,
537,6,0.264112263917923,-0.2584564983844757,1.4496219158172607,1.636273741722107,-1.2169127464294434,-9.598609924316406,True,4.143570899963379,True,4.00502347946167,
538,6,0.2730264365673065,-0.2739311754703522,1.6106723546981812,1.4869753122329712,-1.3159562349319458,-9.666373252868652,True,4.19819974899292,True,4.028366565704346,
539,6,0.2775026261806488,-0.28153395652770996,0.8828511238098145,1.4939883947372437,-1.3184796571731567,-9.639892578125,True,4.17869758605957,True,4.002095699310303,
540,6,0.2808810770511627,-0.28186172246932983,1.3494724035263062,1.5219972133636475,-1.3219739198684692,-9.607994079589844,True,4.162973403930664,True,4.005552768707275,images/step_0540.png
541,6,0.284530907869339,-0.29224255681037903,1.6285918951034546,1.4194177389144897,-1.3972587585449219,-9.64291763305664,True,4.180746078491211,True,4.005743026733398,
542,6,0.2934768497943878,-0.3031347393989563,1.036670207977295,1.3519296646118164,-1.4493435621261597,-9.671370506286621,True,4.1813836097717285,True,3.9924001693725586,
543,6,0.30244892835617065,-0.30740633606910706,1.0369064807891846,1.3580877780914307,-1.4601203203201294,-9.64571475982666,True,4.190249919891357,True,3.996124029159546,
544,6,0.3038638234138489,-0.3112438917160034,1.4053500890731812,1.353659749031067,-1.4878482818603516,-9.622541427612305,True,4.163444519042969,True,3.9853715896606445,
545,6,0.31431713700294495,-0.3241885006427765,1.3341227769851685,1.216402292251587,-1.5739850997924805,-9.680371284484863,True,4.221497058868408,True,4.020664215087891,
546,6,0.31905597448349,-0.3284807801246643,0.8070310950279236,1.2401849031448364,-1.5802699327468872,-9.641027450561523,True,4.17121696472168,True,3.956312417984009,
547,6,0.3287280797958374,-0.3331790566444397,1.2802103757858276,1.1772326231002808,-1.6273677349090576,-9.6448392868042,True,4.2030158042907715,True,4.00554895401001,
548,6,0.3311023414134979,-0.341227650642395,1.4193463325500488,1.136233925819397,-1.6801389455795288,-9.640166282653809,True,4.188894748687744,True,3.9784021377563477,
549,6,0.341593861579895,-0.3504854142665863,1.1520299911499023,1.0469404458999634,-1.7481931447982788,-9.674383163452148,True,4.191249370574951,True,3.967053174972534,
550,6,0.3484981954097748,-0.35331735014915466,0.8028674125671387,1.05184006690979,-1.76274836063385,-9.640089988708496,True,4.185557842254639,True,3.9520273208618164,
551,6,0.3608545660972595,-0.36025214195251465,1.4774497747421265,0.9592130780220032,-1.8349380493164062,-9.658392906188965,True,4.216615200042725,True,3.983776330947876,
552,6,0.3641916513442993,-0.3697170317173004,0.9126906991004944,0.9111914038658142,-1.8721784353256226,-9.640182495117188,True,4.2169976234436035,True,3.9834296703338623,
553,6,0.3738257884979248,-0.3707238733768463,0.9377361536026001,0.8975110054016113,-1.9149037599563599,-9.632485389709473,True,4.208237171173096,True,3.960721969604492,
554,6,0.3847413957118988,-0.37879347801208496,1.2938755750656128,0.79572993516922,-1.9921609163284302,-9.652135848999023,True,4.226410865783691,True,3.9728784561157227,
555,6,0.39073318243026733,-0.3860662281513214,0.7831863760948181,0.7557022571563721,-2.0321836471557617,-9.63241958618164,True,4.21688175201416,True,3.9607203006744385,
556,6,0.40060821175575256,-0.38694527745246887,0.9966256618499756,0.7351614236831665,-2.0816805362701416,-9.619263648986816,True,4.214333534240723,True,3.9446699619293213,
557,6,0.4121353328227997,-0.3962451219558716,1.3699508905410767,0.6062213778495789,-2.1694495677948,-9.640231132507324,True,4.242140769958496,True,3.968087673187256,
558,6,0.4158748984336853,-0.40242743492126465,0.6396893262863159,0.5974846482276917,-2.1968278884887695,-9.602864265441895,True,4.208520412445068,True,3.929931879043579,
559,6,0.423134446144104,-0.3951028883457184,0.8649532198905945,0.6995982527732849,-2.216052293777466,-9.585887908935547,True,4.223734378814697,True,3.9411067962646484,
560,6,0.4356650114059448,-0.4029120206832886,1.5177640914916992,0.42025721073150635,-2.356691598892212,-9.608384132385254,True,4.260532379150391,True,3.9659740924835205,images/step_0560.png
561,6,0.43813106417655945,-0.410413533449173,0.5122507214546204,0.41352012753486633,-2.3806216716766357,-9.572572708129883,True,4.222622871398926,True,3.9256694316864014,
562,6,0.42281705141067505,-0.3598812520503998,0.8541586995124817,1.6736106872558594,-2.016359329223633,-9.578126907348633,True,4.184654235839844,True,3.9452695846557617,
563,6,0.4368598461151123,-0.36676478385925293,1.5771937370300293,0.21573635935783386,-2.545715808868408,-9.569082260131836,True,4.289821147918701,True,3.9652228355407715,
564,6,0.44087767601013184,-0.3745059370994568,0.42765527963638306,0.22158631682395935,-2.5718295574188232,-9.541374206542969,True,4.237563610076904,True,3.9150614738464355,
565,6,0.34636029601097107,-0.23808714747428894,0.7628502249717712,3.2225520610809326,-1.1536040306091309,-9.366621017456055,True,4.102687835693359,True,4.054556369781494,
566,6,0.35375872254371643,-0.23541371524333954,1.6289844512939453,0.20147959887981415,-2.6348578929901123,-9.50123119354248,True,4.30180549621582,True,3.936168909072876,
567,6,0.3549059331417084,-0.23182128369808197,1.1554590463638306,0.12172377854585648,-2.7751622200012207,-9.523202896118164,True,4.2430419921875,True,3.9096665382385254,
568,6,0.3514363467693329,-0.2298877239227295,1.229967474937439,0.1512109935283661,-2.765010356903076,-9.42890453338623,True,4.23510217666626,True,3.8921072483062744,
569,6,0.360684335231781,-0.2362814098596573,2.1135711669921875,-0.08928419649600983,-2.858826160430908,-9.479288101196289,True,4.2880144119262695,True,3.9406158924102783,
570,6,0.3616041839122772,-0.24277624487876892,0.9719723463058472,-0.0866352915763855,-2.880342960357666,-9.437746047973633,True,4.287029266357422,True,3.923114061355591,
571,6,0.36392584443092346,-0.23296315968036652,1.227668285369873,-0.032697372138500214,-2.9095404148101807,-9.38922119140625,True,4.260748386383057,True,3.887847661972046,
572,6,0.37655776739120483,-0.24122220277786255,1.9555600881576538,-0.25456199049949646,-3.020190954208374,-9.456018447875977,True,4.287900447845459,True,3.9206647872924805,
573,6,0.37784603238105774,-0.24712741374969482,1.05722975730896,-0.21541866660118103,-3.036670446395874,-9.391892433166504,True,4.285209655761719,True,3.8991823196411133,
574,6,0.37917324900627136,-0.23806263506412506,1.3767764568328857,-0.1723082959651947,-3.0681536197662354,-9.337919235229492,True,4.268561840057373,True,3.8866193294525146,
575,6,0.3892589211463928,-0.2457554042339325,2.1251535415649414,-0.3906785547733307,-3.171854019165039,-9.391329765319824,True,4.309328079223633,True,3.9195754528045654,
576,6,0.3883957862854004,-0.25016817450523376,1.3561052083969116,-0.3491644859313965,-3.192535161972046,-9.323047637939453,True,4.3069987297058105,True,3.906708002090454,
577,6,0.38922107219696045,-0.24139128625392914,1.5476752519607544,-0.3279222249984741,-3.236917734146118,-9.277976989746094,True,4.2982659339904785,True,3.902540922164917,
578,6,0.398634135723114,-0.24734878540039062,2.1595656871795654,-0.5392496585845947,-3.324946403503418,-9.324634552001953,True,4.33626127243042,True,3.918355703353882,
579,6,0.39702850580215454,-0.24995480477809906,1.5893818140029907,-0.484256386756897,-3.356050491333008,-9.252774238586426,True,4.316469192504883,True,3.8972907066345215,
580,6,0.3976390063762665,-0.24220602214336395,1.5557807683944702,-0.4906483292579651,-3.4033520221710205,-9.215361595153809,True,4.323973178863525,True,3.9129421710968018,images/step_0580.png
581,6,0.4057236611843109,-0.24502426385879517,2.1864728927612305,-0.6696403622627258,-3.4802536964416504,-9.246014595031738,True,4.349817752838135,True,3.9057374000549316,
582,6,0.40386101603507996,-0.24717943370342255,1.6068423986434937,-0.6352978944778442,-3.5186259746551514,-9.182129859924316,True,4.328683853149414,True,3.8946688175201416,
583,6,0.40487584471702576,-0.23899927735328674,1.550445556640625,-0.6463468670845032,-3.5674281120300293,-9.146479606628418,True,4.338047027587891,True,3.905329942703247,
584,6,0.41246888041496277,-0.24107567965984344,2.1790409088134766,-0.8217846155166626,-3.638460159301758,-9.170546531677246,True,4.3622283935546875,True,3.899712324142456,
585,6,0.4106694757938385,-0.24284669756889343,1.6095788478851318,-0.7893078327178955,-3.680450201034546,-9.107471466064453,True,4.341436862945557,True,3.887493848800659,
586,6,0.4113427400588989,-0.2339238077402115,1.5375163555145264,-0.797569215297699,-3.72810959815979,-9.06788444519043,True,4.349701404571533,True,3.897102117538452,
587,6,0.41825976967811584,-0.23522940278053284,2.1691970825195312,-0.9759521484375,-3.7947869300842285,-9.087960243225098,True,4.3759446144104,True,3.8949856758117676,
588,6,0.41645166277885437,-0.23662853240966797,1.5914982557296753,-0.9461590051651001,-3.8394389152526855,-9.026564598083496,True,4.355147361755371,True,3.8809375762939453,
589,6,0.41687336564064026,-0.226861372590065,1.5178298950195312,-0.9502185583114624,-3.8867313861846924,-8.98375129699707,True,4.359384536743164,True,3.8878519535064697,
590,6,0.4231783449649811,-0.2276330143213272,2.15506911277771,-1.1329054832458496,-3.9495174884796143,-9.000221252441406,True,4.389111518859863,True,3.889664649963379,
591,6,0.4215705096721649,-0.22887401282787323,1.565213680267334,-1.1062908172607422,-3.9966509342193604,-8.941267013549805,True,4.367387771606445,True,3.8734779357910156,
592,6,0.4217560291290283,-0.21824687719345093,1.4945751428604126,-1.1026148796081543,-4.043168544769287,-8.894248008728027,True,4.3677449226379395,True,3.8769690990448,
593,6,0.42719385027885437,-0.21839654445648193,2.1353542804718018,-1.289624571800232,-4.100079536437988,-8.905647277832031,True,4.399692535400391,True,3.88320255279541,
594,6,0.42575857043266296,-0.21941500902175903,1.5330651998519897,-1.2651174068450928,-4.151223182678223,-8.850581169128418,True,4.375301361083984,True,3.861006259918213,
595,6,0.4255009889602661,-0.2078142762184143,1.4748330116271973,-1.2545002698898315,-4.1948394775390625,-8.798382759094238,True,4.375569820404053,True,3.8669967651367188,
596,6,0.42996448278427124,-0.2073993682861328,2.116401195526123,-1.4454336166381836,-4.247002601623535,-8.805215835571289,True,4.411710739135742,True,3.8779819011688232,
597,6,0.42872706055641174,-0.20819011330604553,1.5018433332443237,-1.4231780767440796,-4.302243709564209,-8.7548828125,True,4.382019996643066,True,3.8476192951202393,
598,6,0.4281853139400482,-0.19572429358959198,1.4498404264450073,-1.4060555696487427,-4.343754768371582,-8.698906898498535,True,4.379458904266357,True,3.8532111644744873,
599,6,0.43148374557495117,-0.1944907158613205,2.093646764755249,-1.5962225198745728,-4.389429569244385,-8.698773384094238,True,4.422452449798584,True,3.8732645511627197,
600,6,0.43057090044021606,-0.19516621530056,1.468488335609436,-1.5811707973480225,-4.449053764343262,-8.655471801757812,True,4.388632774353027,True,3.8350400924682617,images/step_0600.png
601,6,0.4300253093242645,-0.18208420276641846,1.4191372394561768,-1.558146357536316,-4.489390850067139,-8.59723949432373,True,4.380318641662598,True,3.835646152496338,
602,6,0.4323091208934784,-0.1800142228603363,2.065664052963257,-1.743382215499878,-4.527892112731934,-8.58934211730957,True,4.431798458099365,True,3.8674495220184326,
603,6,0.43154773116111755,-0.18044666945934296,1.4561867713928223,-1.7354767322540283,-4.589936256408691,-8.55114459991455,True,4.395594120025635,True,3.824228048324585,
604,6,0.4308302402496338,-0.16698074340820312,1.3928427696228027,-1.7100613117218018,-4.628891468048096,-8.49146842956543,True,4.382509231567383,True,3.81986141204834,
605,6,0.43198689818382263,-0.16374164819717407,2.040620803833008,-1.8852362632751465,-4.660851001739502,-8.475312232971191,True,4.438106060028076,True,3.8594648838043213,
606,6,0.4313831925392151,-0.1639232337474823,1.4485337734222412,-1.8873049020767212,-4.724692344665527,-8.443502426147461,True,4.403223514556885,True,3.8149449825286865,
607,6,0.430652379989624,-0.15024492144584656,1.364433765411377,-1.860620141029358,-4.7634124755859375,-8.383978843688965,True,4.385054111480713,True,3.8056344985961914,
608,6,0.4310210049152374,-0.14589637517929077,2.0146658420562744,-2.023770809173584,-4.789673805236816,-8.360777854919434,True,4.442599773406982,True,3.8485910892486572,
609,6,0.4307336211204529,-0.1459008753299713,1.4462264776229858,-2.0357604026794434,-4.854063034057617,-8.334681510925293,True,4.410305976867676,True,3.8067619800567627,
610,6,0.43014585971832275,-0.13219498097896576,1.335263729095459,-2.0084710121154785,-4.892159461975098,-8.275665283203125,True,4.387883186340332,True,3.791240930557251,
611,6,0.429680734872818,-0.12661567330360413,1.9757205247879028,-2.1580810546875,-4.910923957824707,-8.244464874267578,True,4.446011543273926,True,3.837918519973755,
612,6,0.4296868145465851,-0.12619633972644806,1.4484773874282837,-2.1777467727661133,-4.977158069610596,-8.223645210266113,True,4.415893077850342,True,3.798161029815674,
613,6,0.4289605915546417,-0.11247224360704422,1.3127269744873047,-2.15213942527771,-5.012206077575684,-8.164542198181152,True,4.392481803894043,True,3.779634714126587,
614,6,0.4281255900859833,-0.10605200380086899,1.9114134311676025,-2.2926645278930664,-5.027140140533447,-8.1307954788208,True,4.447932243347168,True,3.8259036540985107,
615,6,0.4284568727016449,-0.10498039424419403,1.4623502492904663,-2.3156466484069824,-5.092485427856445,-8.112007141113281,True,4.42041015625,True,3.7894201278686523,
616,6,0.4277787506580353,-0.09172963351011276,1.2876445055007935,-2.293804883956909,-5.126158237457275,-8.054681777954102,True,4.397082328796387,True,3.770050525665283,
617,6,0.4266960918903351,-0.08448053151369095,1.8518680334091187,-2.4241507053375244,-5.13647985458374,-8.017707824707031,True,4.449734210968018,True,3.8141582012176514,
618,6,0.4273623526096344,-0.08289080858230591,1.4666577577590942,-2.4502317905426025,-5.20033073425293,-8.000818252563477,True,4.425090789794922,True,3.781369924545288,
619,6,0.4268491268157959,-0.07003892958164215,1.2561935186386108,-2.430474042892456,-5.232905864715576,-7.9457502365112305,True,4.401770114898682,True,3.7615795135498047,
620,6,0.4253462255001068,-0.06174490973353386,1.7989188432693481,-2.5480828285217285,-5.238617897033691,-7.9040303230285645,True,4.452802658081055,True,3.804354429244995,images/step_0620.png
621,6,0.4262787401676178,-0.05957741290330887,1.460099458694458,-2.5779168605804443,-5.30134916305542,-7.889812469482422,True,4.429832935333252,True,3.774308681488037,
622,6,0.42592018842697144,-0.04700290411710739,1.224088430404663,-2.562495231628418,-5.331739902496338,-7.837390899658203,True,4.408130645751953,True,3.7554311752319336,
623,6,0.42458203434944153,-0.037085339426994324,0.47670698165893555,-2.6545846462249756,-5.34234619140625,-7.792515754699707,True,4.454405307769775,True,3.793564558029175,
624,6,0.07406997680664062,0.20901384949684143,-0.04787982627749443,-2.8359038829803467,-5.515627861022949,-6.1099090576171875,True,4.272243499755859,True,3.846980094909668,
625,6,-0.43181678652763367,0.5051417946815491,-0.4048324227333069,-2.769887685775757,-5.220151901245117,-4.739910125732422,True,4.188553810119629,True,3.924760103225708,
626,6,-0.9838115572929382,0.7177038788795471,-0.8953632712364197,-2.888634443283081,-6.326573371887207,-2.3503198623657227,True,4.265524387359619,True,3.8825345039367676,
627,6,-1.285771131515503,0.7480618953704834,-0.30035123229026794,-1.757157564163208,-8.592874526977539,-1.456458568572998,True,4.5358428955078125,True,3.688056707382202,
628,6,-1.310778021812439,0.7650195360183716,-0.1139523833990097,-2.227553606033325,-5.244466304779053,-7.324904441833496,True,4.47165584564209,True,3.872452974319458,
629,6,-1.3159607648849487,0.7515454292297363,0.05553286522626877,-2.5529277324676514,-5.683002471923828,-7.7495832443237305,True,4.505879878997803,True,3.81229305267334,
630,6,-1.3001519441604614,0.733231246471405,0.25016695261001587,-2.817315101623535,-6.054066181182861,-8.017651557922363,True,4.517482280731201,True,3.7731738090515137,
631,6,-1.2708767652511597,0.7220786809921265,0.5953415036201477,-3.0342979431152344,-6.155694007873535,-8.362112998962402,True,4.518718242645264,True,3.755160331726074,
632,6,-1.2348148822784424,0.7494525909423828,1.0184440612792969,-2.311948537826538,-5.478750228881836,-8.84376335144043,True,4.4534101486206055,True,3.7842907905578613,
633,6,-1.1855682134628296,0.7966638207435608,-0.2137228101491928,-1.4858084917068481,-4.582770347595215,-9.226927757263184,True,4.451450824737549,True,3.8581037521362305,
634,6,-1.1732827425003052,0.7969065308570862,-0.27976974844932556,-1.0443576574325562,-4.412869453430176,-9.311491012573242,True,4.400849342346191,True,3.866013288497925,
635,6,-1.1504873037338257,0.8167054653167725,0.20670323073863983,-0.8130465149879456,-4.24159049987793,-9.403331756591797,True,4.392756462097168,True,3.8756136894226074,
636,6,-1.1190409660339355,0.8444434404373169,0.0795271247625351,-0.6566391587257385,-4.069610118865967,-9.509785652160645,True,4.4051032066345215,True,3.883786678314209,
637,6,-1.0955029726028442,0.8603501319885254,0.2091827392578125,-0.42112430930137634,-3.8955600261688232,-9.596458435058594,True,4.3658952713012695,True,3.882277727127075,
638,6,-1.067698359489441,0.8787334561347961,0.18200194835662842,-0.2440551519393921,-3.7085165977478027,-9.68109130859375,True,4.377103805541992,True,3.9030961990356445,
639,6,-1.040888786315918,0.8927443623542786,0.2110859453678131,-0.03589286655187607,-3.5264742374420166,-9.758909225463867,True,4.347696781158447,True,3.898221254348755,
640,6,-1.0124331712722778,0.9057347178459167,0.2187899947166443,0.15262070298194885,-3.336402654647827,-9.825132369995117,True,4.341310977935791,True,3.9089529514312744,images/step_0640.png
641,6,-0.9832004308700562,0.9165964722633362,0.15984006226062775,0.3521447777748108,-3.146202564239502,-9.884124755859375,True,4.319765567779541,True,3.9112861156463623,
642,6,-0.9550139904022217,0.924923300743103,0.20222793519496918,0.5554991960525513,-2.9519824981689453,-9.924386978149414,True,4.304215908050537,True,3.9184141159057617,
643,6,-0.9244921803474426,0.9330134391784668,0.18538278341293335,0.7470992207527161,-2.7616233825683594,-9.962660789489746,True,4.28865909576416,True,3.9233291149139404,
644,6,-0.8951258063316345,0.9387283325195312,0.2028534859418869,0.9479760527610779,-2.5685806274414062,-9.983829498291016,True,4.270457744598389,True,3.9279420375823975,
645,6,-0.8650941252708435,0.9431330561637878,0.22771446406841278,1.13877534866333,-2.378612518310547,-9.999246597290039,True,4.255389213562012,True,3.934969902038574,
646,6,-0.8353514671325684,0.9460508823394775,0.2291845828294754,1.3298133611679077,-2.188469409942627,-10.002846717834473,True,4.238406181335449,True,3.9404594898223877,
647,6,-0.8062910437583923,0.9466925263404846,0.2779247462749481,1.516385555267334,-2.000650405883789,-9.998300552368164,True,4.222698211669922,True,3.948503255844116,
648,6,-0.7768459320068359,0.9460588693618774,0.2936258018016815,1.6939823627471924,-1.8159711360931396,-9.986790657043457,True,4.207544326782227,True,3.9531826972961426,
649,6,-0.7487263083457947,0.943082869052887,0.3107868432998657,1.8718125820159912,-1.6314908266067505,-9.964478492736816,True,4.190453052520752,True,3.960613965988159,
650,6,-0.7211910486221313,0.9378841519355774,0.36112678050994873,2.0400478839874268,-1.4502921104431152,-9.936223030090332,True,4.176779747009277,True,3.9681203365325928,
651,6,-0.6941001415252686,0.9311222434043884,0.3722434937953949,2.2035646438598633,-1.2735280990600586,-9.90076732635498,True,4.161569595336914,True,3.975036382675171,
652,6,-0.6686887145042419,0.9216330051422119,0.40756985545158386,2.3619627952575684,-1.0969977378845215,-9.857340812683105,True,4.147724628448486,True,3.9838855266571045,
653,6,-0.6438327431678772,0.9101166725158691,0.42570286989212036,2.5108368396759033,-0.9265154004096985,-9.81017780303955,True,4.135145664215088,True,3.9922358989715576,
654,6,-0.6205774545669556,0.89620041847229,0.4351186156272888,2.6563549041748047,-0.7571282982826233,-9.75516128540039,True,4.121964931488037,True,4.001471996307373,
655,6,-0.598566472530365,0.8796787261962891,0.46793729066848755,2.7937564849853516,-0.5923416614532471,-9.696548461914062,True,4.1109619140625,True,4.011152267456055,
656,6,-0.5775805711746216,0.8612118363380432,0.48033013939857483,2.923511505126953,-0.43310463428497314,-9.634191513061523,True,4.098845481872559,True,4.020838260650635,
657,6,-0.5581001043319702,0.8400419354438782,0.4977746605873108,3.046509265899658,-0.2771127223968506,-9.568221092224121,True,4.089107990264893,True,4.030312538146973,
658,6,-0.5400877594947815,0.8168352246284485,0.500317394733429,3.1642515659332275,-0.12491873651742935,-9.498122215270996,True,4.0784010887146,True,4.040896892547607,
659,6,-0.5235500335693359,0.791040301322937,0.5259320735931396,3.2745633125305176,0.02228572964668274,-9.426650047302246,True,4.069552421569824,True,4.051465034484863,
660,6,-0.5080929398536682,0.7635704278945923,0.5334444642066956,3.3774657249450684,0.16265204548835754,-9.354866981506348,True,4.059963703155518,True,4.0611066818237305,images/step_0660.png
661,6,-0.4940261244773865,0.7337512373924255,0.5448932647705078,3.4743547439575195,0.2984665334224701,-9.282340049743652,True,4.052488327026367,True,4.071421146392822,
662,6,-0.48121264576911926,0.7022980451583862,0.5385137796401978,3.5659360885620117,0.4296647906303406,-9.208953857421875,True,4.043920516967773,True,4.081343173980713,
663,6,-0.47139912843704224,0.6662741899490356,-0.49369752407073975,3.6602230072021484,0.5532906651496887,-9.134164810180664,True,4.0373969078063965,True,4.0918450355529785,
664,6,-0.3044227957725525,-0.007752552628517151,-0.8575137853622437,-0.08997416496276855,1.6506341695785522,-6.085963249206543,True,3.9448769092559814,True,4.05440616607666,
665,6,-0.0178175400942564,-0.7198846936225891,0.13253004848957062,5.993042469024658,1.7786335945129395,-4.6209259033203125,True,4.0566511154174805,True,4.0413079261779785,
666,6,0.13735829293727875,-1.0432476997375488,1.4732098579406738,10.631980895996094,4.321166038513184,-4.509722709655762,True,3.8465514183044434,True,4.279046535491943,
667,6,0.180092453956604,-1.0860775709152222,0.9269755482673645,2.2409660816192627,1.2209886312484741,-7.870706558227539,True,3.952425479888916,True,4.083572864532471,
668,6,0.1951751708984375,-1.119196891784668,2.3829851150512695,7.577123641967773,3.6083285808563232,-7.069823741912842,True,3.8376786708831787,True,4.23547887802124,
669,6,0.2557309865951538,-1.0290195941925049,1.1882975101470947,-5.831002712249756,-2.3594751358032227,-10.875036239624023,True,4.25710916519165,True,3.9189226627349854,
670,6,0.20941495895385742,-0.9841806888580322,2.3967909812927246,4.936278820037842,1.6269936561584473,-8.279138565063477,True,3.8905317783355713,True,4.1263251304626465,
671,6,0.26425155997276306,-0.8966596722602844,1.367570400238037,-4.863553524017334,-2.7818827629089355,-11.054911613464355,True,4.242819786071777,True,3.9099626541137695,
672,6,0.244002103805542,-0.876772940158844,1.8946198225021362,1.9351669549942017,0.2833265960216522,-9.38679313659668,True,4.134624004364014,True,4.078307151794434,
673,6,0.21032246947288513,-0.8794006705284119,1.4483675956726074,2.503112316131592,0.5042924880981445,-9.071069717407227,True,4.068333625793457,True,4.1762824058532715,
674,6,0.192565456032753,-0.8802635669708252,1.6918823719024658,2.467585802078247,0.4502267837524414,-9.083098411560059,True,4.095278739929199,True,4.132174968719482,
675,6,0.06947730481624603,-0.8606563806533813,2.535769462585449,2.893996238708496,0.8346078395843506,-8.66704273223877,True,4.466161727905273,True,3.534069776535034,
676,6,0.05131940916180611,-0.8614667057991028,0.6404398083686829,2.1438446044921875,0.33883166313171387,-9.173192977905273,True,4.447155475616455,True,3.7458133697509766,
677,6,0.05989347770810127,-0.8515709638595581,-0.15689146518707275,2.218149185180664,0.35502830147743225,-9.196908950805664,True,3.256941795349121,True,4.239907264709473,
678,6,0.04947081208229065,-0.6867161393165588,2.205591917037964,15.25210189819336,3.2973055839538574,-9.684037208557129,True,3.5446090698242188,True,4.774343490600586,
679,6,3.0205326080322266,-1.4314171075820923,-13.408327102661133,-6.11563777923584,-21.082603454589844,-32.10874938964844,True,30.319026947021484,True,38.21033477783203,
680,6,2.6257851123809814,-1.1289876699447632,-3.247786283493042,3.8952417373657227,2.9693710803985596,-7.257421493530273,True,14.517265319824219,True,0.0,images/step_0680.png
681,6,2.1934497356414795,-1.1600451469421387,13.33605670928955,16.143247604370117,14.515678405761719,-5.450737953186035,True,13.23076057434082,True,0.0,
682,6,2.454728841781616,-1.5262274742126465,25.92867660522461,0.9108332395553589,-5.977203845977783,-14.094247817993164,True,90.76517486572266,True,0.0,
683,6,2.356635332107544,-1.3248478174209595,2.5271642208099365,2.7681803703308105,0.8095558881759644,-9.415114402770996,True,2.1275339126586914,True,0.0,
684,6,1.7222145795822144,-0.9424172043800354,2.208465099334717,-0.4477095603942871,3.0503745079040527,-9.267182350158691,True,2.691382884979248,True,4.080841541290283,
685,6,1.1711136102676392,-0.6233310103416443,1.2377338409423828,-2.706416130065918,2.052772045135498,-7.90877628326416,True,3.4977335929870605,True,3.4748637676239014,
686,6,0.6339472532272339,-0.40258893370628357,2.8659660816192627,-0.3763444423675537,4.608234882354736,-6.9138336181640625,True,2.8565001487731934,True,4.773716926574707,
687,6,0.5553956627845764,-0.357130229473114,2.3564083576202393,-2.659414052963257,-3.393667221069336,-9.928028106689453,True,3.124706983566284,True,5.032793045043945,
688,6,0.5421406626701355,-0.3733077645301819,2.4589312076568604,0.47715067863464355,-2.3519420623779297,-9.826425552368164,True,3.077399253845215,True,5.41674280166626,
689,6,0.6071540713310242,-0.41111332178115845,2.391170024871826,0.0031269490718841553,-2.6901893615722656,-10.261635780334473,True,3.0949110984802246,True,5.318181991577148,
690,6,0.6069493889808655,-0.41726481914520264,0.010221833363175392,0.3760262131690979,-2.3399035930633545,-9.833693504333496,True,3.361751079559326,True,5.133214473724365,
691,6,0.3598334789276123,-0.2597765028476715,2.3470816612243652,1.4105830192565918,3.7307915687561035,-8.728730201721191,True,31.367860794067383,True,25.529268264770508,
692,6,0.4286789894104004,-0.2456025630235672,1.030896544456482,-2.1691622734069824,-3.509333372116089,-10.871926307678223,True,32.50661087036133,True,42.611446380615234,
693,6,0.3272184133529663,-0.08871333301067352,-1.992187738418579,-1.9804939031600952,-1.8403890132904053,-9.612462043762207,True,55.254512786865234,True,73.77975463867188,
694,6,1.2217553853988647,-0.9826284646987915,-4.1680073738098145,-0.017210394144058228,1.1745448112487793,-13.400425910949707,True,82.59004211425781,True,99.3494873046875,
695,6,1.222502589225769,-0.8525766134262085,-4.338869571685791,8.599894523620605,7.639247894287109,-11.18552017211914,True,67.15861511230469,True,95.19837951660156,
696,6,0.7963976263999939,-0.6728011965751648,-2.989546298980713,11.39483642578125,8.327253341674805,-8.584253311157227,True,8.551239013671875,True,17.091140747070312,
697,6,1.398952841758728,-1.224075198173523,85.41231536865234,3.3048179149627686,-3.252864122390747,-17.533611297607422,True,77.4158935546875,True,11.1507568359375,
698,6,0.6076387763023376,-1.4636437892913818,3.440706491470337,2.2060184478759766,-14.857497215270996,-6.607792854309082,True,0.0,True,0.0,
